2022-12-15 22:10:06,279 - INFO - Starting Game
2022-12-15 22:10:06,963 - INFO - NO
2022-12-15 22:10:08,862 - INFO - YES
2022-12-15 22:10:12,997 - INFO - Using MedKit
2022-12-15 22:10:14,380 - INFO - YES
2022-12-15 22:10:17,008 - INFO - NO
2022-12-15 22:10:18,055 - INFO - YES
2022-12-15 22:10:18,860 - INFO - YOU DIED
